debug/a1_2_std,debug/q2,idle_time,debug/backup,debug/log_pi,debug/log_pi_std,episode_length_test,debug/a2_1_std,return_train,debug/a1_2,debug/a2_0_std,training_step_duration,debug/a_2,debug/q_a1,debug/a2_2_std,debug/demo_sampling_weight,_timestamp,debug/demo_fraction_in_batch,debug/a1_0,debug/a_1,episode_length_train,_runtime,debug/logp_a2,debug/a1_1,losses/loss_actor,_step,debug/d,debug/a_2_std,round_time,debug/q_a1_std,debug/a2_0,debug/q_a1_targ,debug/q1,debug/q_a1_targ_std,debug/backup_std,debug/logp_a2_std,debug/d_std,debug/a2_1,sampling_duration,debug/a_0_std,debug/actor_grad_norm,losses/loss_critic,debug/r,debug/a2_2,debug/a1_1_std,debug/critic_grad_norm,debug/a_1_std,memory_len,debug/a_0,lrs/actor_lr,lrs/critic_lr,debug/a1_0_std,debug/q2_std,return_test,debug/r_std,debug/q1_std
0.5937213991,15.0913399472,0.0,14.9602597,-1.9346445608,0.4927677937,0,0.5912252671,13.0653944016,0.0210064909,0.5931296017,0.0531847167,0.0823078315,15.0526177388,0.5932192137,1.0,1772103114.233622,0.6933333333,-0.0249856349,0.0569031416,382.3333333333,12851.5766245,-1.9349862456,-0.0273737447,-15.0719868859,487,0.0002799479,0.7269047791,27.0646913052,22.8215700761,-0.0254058498,14.7427713583,15.0545927437,23.3323184299,23.1079000632,0.4868101837,0.0060750028,-0.0268100122,0.036155862,0.4495038617,0.0213309879,0.4414030681,0.3589363805,0.0227922439,0.5925028904,20.3312551356,0.33215965,222355,0.5632730778,1e-05,5e-05,0.5937742207,22.9798403645,0,0.1498542498,23.0726386178
0.5890299908,15.1429204077,0.0,15.0810429823,-1.9338927905,0.4900496659,0,0.5894966147,13.8492593765,0.066438179,0.5904741466,0.0524046556,0.0756802099,15.1568579578,0.5898305623,1.0,1772103114.234122,0.6533333333,-0.0032995921,0.0464671537,297.0,12851.5774617,-1.9350481037,-0.0312661908,-15.1762134842,488,0.0002929688,0.7233477728,26.8337802887,21.0702431981,-0.0006978568,14.8752034984,15.1983566149,21.5219357483,21.3190076025,0.4875250487,0.0061966338,-0.0288084009,0.0361290614,0.4603225007,0.0202755011,0.4092244463,0.3504797794,0.0663220908,0.5898223271,19.919405126,0.3459694277,222355,0.525625501,1e-05,5e-05,0.5903494306,21.2606794604,0,0.14033718,21.2737930771
0.5920734167,17.0165496014,0.0,16.9749499754,-1.961666679,0.43667818,0,0.591622449,13.8492593765,0.0440221082,0.5925162655,0.053302838,0.0720457505,17.0277032065,0.5917306012,1.0,1772103114.234122,0.6433333333,-0.0262618454,0.047920703,297.0,13149.2435301,-1.9627350926,0.0292844057,-17.0473126139,489,0.0002604167,0.7266293542,27.1516506672,20.023846004,-0.0277698073,16.7824870628,17.0830991985,20.4280648553,20.2358177098,0.4352243135,0.0056330611,0.0291250503,0.0363442397,0.4610925011,0.0189907439,0.3369400893,0.3580456695,0.0429549301,0.5910982271,20.8980353343,0.3516511971,222355,0.5177027371,1e-05,5e-05,0.5903967796,20.1718845232,0,0.1370602333,20.1719446611
0.5935897644,18.5802367433,0.0,18.5473264678,-1.9629028602,0.4327702121,0,0.5914216737,17.7176742554,0.0117214209,0.5916347754,0.0588355319,0.072755758,18.5511997195,0.593767486,1.0,1772103411.928412,0.6833333333,-0.034193494,0.0493676207,867.3333333333,13149.2445329,-1.9658535993,0.0439699658,-18.5708567707,490,0.0003255208,0.7360100136,29.9540922642,21.2819872602,-0.0357612126,18.3400578564,18.5578493885,21.6978100697,21.4901030362,0.4314564834,0.0071062002,0.0485329721,0.0400653203,0.4532636338,0.0188019563,0.3340270842,0.3871776027,0.013080212,0.5928664015,18.0411351253,0.3382728117,224364,0.5553329994,1e-05,5e-05,0.5912359554,21.3993737654,0,0.133475762,21.4631610998
0.5931090705,18.7091132452,0.0,18.5954901111,-1.9623106217,0.4366413233,0,0.5947010402,16.3302516937,0.0050903919,0.5928244126,0.0549438477,0.0810135823,18.6550852601,0.5918544443,1.0,1772103411.9299312,0.71,-0.0193977115,0.0456424742,894.0,13149.2445329,-1.9654585218,0.0121923129,-18.6747294398,491,0.0002278646,0.7392404119,28.007349968,22.1207846987,-0.0192513167,18.3860855426,18.6427778451,22.5751874363,22.3569650141,0.4390056369,0.0048099931,0.0074603963,0.0375677983,0.4477593538,0.0198689782,0.3803980945,0.3908509787,0.0039362147,0.5943215775,19.8418721531,0.3274706421,224702,0.5718930024,1e-05,5e-05,0.5905815434,22.235163579,0,0.1407354269,22.3506810995
0.593298016,17.8459098813,0.0,17.7286850562,-1.9671700342,0.4348213289,0,0.5915953443,16.5575122833,-0.0079255914,0.592311302,0.0561597133,0.0795343262,17.7899950606,0.5941587269,1.0,1772103411.930431,0.6933333333,0.0185053095,0.0459777201,236.6666666667,13149.2450339,-1.9657370333,0.0329842506,-17.8096782345,492,0.0002408854,0.7365934745,28.7489514351,22.03481655,0.0172644639,17.5136252034,17.7698913161,22.505430367,22.2866216878,0.4367278476,0.0051911194,0.0359161291,0.0388229744,0.4510138735,0.0195607872,0.3893005876,0.3865623067,-0.0047928159,0.5915192972,21.1093162072,0.3374319275,225202,0.5511491512,1e-05,5e-05,0.5893812939,22.1745441588,0,0.1382714958,22.2379750049
0.5930520064,18.6349405491,0.0,18.5605186182,-1.9638718204,0.4355497607,0,0.5916210334,15.9420375824,-0.0089892316,0.5889695636,0.0551953602,0.0712609417,18.6647582795,0.5930094554,1.0,1772103411.930932,0.6933333333,-0.0311462413,0.0512032815,313.3333333333,13149.2460331,-1.9646146862,0.050492588,-18.6844048733,493,0.0003776042,0.736490671,28.1607992649,21.3282558384,-0.0314618641,18.3544925106,18.7447284732,21.8005888164,21.5909108639,0.436021197,0.0077657209,0.0508625509,0.0378122425,0.4505249239,0.0190616787,0.3946690142,0.3851907894,-0.0078180728,0.5914957476,22.9844054112,0.3378782311,225530,0.5636933294,1e-05,5e-05,0.5889890786,21.5482539821,0,0.1376916684,21.4912033105
0.5912622412,13.4495508919,0.0,13.3649401912,-1.9788761195,0.4088259789,0,0.5922355165,15.6089582443,-0.0030452723,0.5896621849,0.0541562327,0.067550038,13.4414445886,0.5917008704,1.0,1772103411.931432,0.5533333333,0.0094769873,0.0471078965,263.0,13149.2468393,-1.9799616937,0.0370374856,-13.4612308479,494,0.0002734375,0.7055264433,27.7790453434,17.7583115937,0.0064890625,13.1833936489,13.4644241939,18.1826962721,18.0170224158,0.4051156101,0.0057546921,0.0348296812,0.037599895,0.4794313917,0.0188577749,0.3290670534,0.310035748,-0.0046170912,0.591993763,17.449707764,0.3860260787,225794,0.4412740497,1e-05,5e-05,0.591794757,17.9485554377,0,0.1296447405,17.8835931754
0.5917746705,15.7924882567,0.0,15.6024267517,-1.955514336,0.4618091724,0,0.5936619995,15.6089582443,0.0472715982,0.5918203519,0.0576473475,0.0837210011,15.7130384946,0.5922589689,1.0,1772103411.9319315,0.6933333333,0.0290864043,0.0537069966,263.0,13149.2475335,-1.9546332904,-0.0056454425,-15.7325717046,495,0.0001692708,0.7337138836,29.3434712887,22.8434280678,0.0315876985,15.3736398786,15.6832244786,23.3497223183,23.1216526326,0.4594084202,0.0035706664,-0.0049634082,0.039241871,0.4508701056,0.020203153,0.4447134299,0.3765044396,0.0494129147,0.5955931429,21.5645502289,0.3361360601,225794,0.5631783855,1e-05,5e-05,0.5908352915,23.0286540858,0,0.1448129104,23.0942555269
0.5945992623,13.1405219753,0.0,12.9570184768,-1.9740632101,0.416128049,0,0.5936053002,10.5281019211,0.0137466659,0.5903703628,0.0578186552,0.0689759903,13.0344704147,0.5940091159,1.0,1772103411.9327376,0.5933333333,0.0182785456,0.0443915793,691.3333333333,13149.2480332,-1.9737916756,0.000752586,-13.0542282808,496,0.0002864583,0.7101028887,28.9399254322,19.714390194,0.0159850512,12.7549245679,13.0019523866,20.1415509343,19.9505969584,0.4136297038,0.0061358183,-0.0003153841,0.0374727925,0.4697434944,0.0186537752,0.4234257174,0.3229121609,0.0177145234,0.5931517561,20.6532152118,0.3711466974,227343,0.4758221895,1e-05,5e-05,0.5900260532,19.8783758668,0,0.1348190149,19.936026603
0.5953435238,15.7734089871,0.0,15.7436454764,-1.9582688204,0.4512589282,0,0.592135543,0.3663957119,0.007216093,0.5920612613,0.0548351463,0.0802348376,15.77058171,0.5944014939,1.0,1772103411.9334319,0.67,-0.0002060733,0.0426784026,1548.0,13149.2485332,-1.9577037402,-0.0318199623,-15.7901579665,497,0.000234375,0.7290489493,27.9030368328,21.6495667561,0.0025356958,15.5258727499,15.7966045229,22.0954646015,21.8823907348,0.451014975,0.004957307,-0.0344775572,0.0372134352,0.4561504689,0.0194775253,0.3896529494,0.3669456988,0.0073047209,0.5923972698,18.9374836872,0.3433870588,227343,0.5469741819,1e-05,5e-05,0.5924056717,21.8609095315,0,0.1409820688,21.8270062548
0.5927666247,14.2124576462,0.0,14.0998045518,-1.9718126774,0.4229616455,0,0.5938071756,0.3663957119,0.0271511104,0.5895474643,0.0533154011,0.0707492719,14.1903484911,0.5928983305,1.0,1772103411.9339316,0.62,0.0160987051,0.0401654692,1548.0,13149.2490338,-1.9702160621,-0.0315100675,-14.210058636,498,0.0002734375,0.7192813267,27.3686525822,20.0766817578,0.0210128506,13.887511289,14.2088239751,20.5346296398,20.3365532672,0.4214591614,0.0056681936,-0.032544034,0.0367757765,0.4658604582,0.0185206046,0.4156636751,0.345969073,0.0299200128,0.5930261866,19.6782380018,0.3641053443,227343,0.5003640597,1e-05,5e-05,0.5903120794,20.2824206316,0,0.1326927512,20.3363257496
0.5927487822,13.6905121662,0.0,13.6822201142,-1.9629710352,0.4303078246,0,0.591216738,25.622089386,0.0423992551,0.5875285713,0.0548949003,0.0722878769,13.6917061302,0.5909824568,1.0,1772103411.9344316,0.5766666667,0.0624877374,0.0489555362,1470.0,13444.1798754,-1.9653458261,-0.0612152897,-13.7113558814,499,0.0003255208,0.7116553732,28.0609781742,18.6455111802,0.058088255,13.486731657,13.7223641794,19.0556890078,18.88115604,0.4303005284,0.0071062002,-0.0636925765,0.0377153397,0.4718583047,0.0185710515,0.3480086753,0.3257915534,0.0422789394,0.5916636409,18.2493997503,0.3818085818,228775,0.4666451037,1e-05,5e-05,0.5893403192,18.8342847864,0,0.1311665232,18.8285141746
0.5900594425,11.402078266,0.0,11.3138958004,-1.9837744315,0.3913150291,0,0.5935951453,13.5015230179,0.0347049075,0.5892041467,0.0538241243,0.0647013235,11.340805118,0.590707461,1.0,1772103706.8930857,0.4933333333,0.0529446779,0.0460718187,232.0,13444.1803769,-1.9851489913,-0.0334167601,-11.3606496384,500,0.0003125,0.694374421,27.6680181026,16.0797672302,0.0524780337,11.1379571274,11.3047102297,16.4257572893,16.2784399857,0.3934822065,0.0065520771,-0.0328456015,0.037518638,0.4920648265,0.0181675955,0.3098765968,0.2838857939,0.0356088221,0.5930935301,17.8940692739,0.4082041117,229283,0.4021040074,1e-05,5e-05,0.5898325165,16.1798841095,0,0.1218085366,16.2362023123
0.592820799,11.3415038183,0.0,11.1695428038,-1.9781864802,0.4096423081,0,0.5940915457,13.5015230179,-0.0106470278,0.5912137643,0.0546921333,0.0724384171,11.2702157033,0.5927390782,1.0,1772103706.8945916,0.6166666667,0.0017276744,0.0579489665,232.0,13444.1808757,-1.9781125963,-0.0152799389,-11.2899981145,501,0.0002864583,0.7131731409,28.143474102,20.9338985006,-0.0001465079,10.9506909496,11.2519935615,21.3576926029,21.1544574241,0.4070718373,0.0061358183,-0.0168165441,0.0382566309,0.4670954793,0.0193235768,0.4429185605,0.3189029766,-0.0129059483,0.5933046913,22.6842876175,0.3627286469,229283,0.4985345527,1e-05,5e-05,0.5921349508,21.1921598466,0,0.1432660739,21.1234959129
0.5912883933,13.1201411676,0.0,13.0753592818,-1.9857547478,0.3926788787,0,0.5913705242,31.0506763458,0.0116674428,0.5893657613,0.0546926403,0.0674699846,13.1117042723,0.5916901072,1.0,1772103706.895093,0.5666666667,-0.0555830744,0.0588787799,749.3333333333,13444.181377,-1.9848747853,0.0103928054,-13.1315569154,502,0.0002408854,0.7085132345,28.032733202,17.9406714479,-0.0544149386,12.8863588659,13.1129992986,18.3134249457,18.148469948,0.3932168402,0.0053641162,0.0127473466,0.0377589035,0.476139243,0.0188727534,0.3573895112,0.3140407004,0.00782178,0.5911789417,17.7307446664,0.3785389953,231068,0.4665323777,1e-05,5e-05,0.588782625,18.0904462282,0,0.131260178,18.106395727
0.5918682915,14.9110088367,0.0,14.8160311241,-1.9699510403,0.4372071368,0,0.5883752886,31.2789230347,0.019081608,0.5915272558,0.0539134955,0.0814751755,14.8915082437,0.5927727703,1.0,1772103706.8955917,0.6733333333,-0.0227269478,0.0438437122,793.3333333333,13444.1818754,-1.9694348816,0.0700721322,-14.9111806495,503,0.000234375,0.7284195012,27.5986332893,21.5867127482,-0.0206770182,14.5960138932,14.944897946,22.0210492603,21.8178142508,0.4358963468,0.0050438055,0.0719982721,0.0371189968,0.4555106446,0.0189959699,0.4061769557,0.3599567429,0.0159210131,0.5895480124,20.1237914453,0.3432437751,231367,0.5423107231,1e-05,5e-05,0.5918161666,21.7608703514,0,0.1457110444,21.768009942
0.5926210636,14.0083518056,0.0,13.9567461389,-1.9848143951,0.397298299,0,0.5903953856,12.8736152649,0.0027583658,0.5913068247,0.0539425476,0.0659805093,13.9887361589,0.5929945509,1.0,1772103706.8960931,0.5966666667,0.0110489304,0.0377216513,345.3333333333,13444.1818754,-1.9859448663,0.0566769033,-14.0086007543,504,0.0002278646,0.7149043876,27.902397871,18.4870605063,0.0109539587,13.7628459803,13.9997301531,18.845936662,18.6759238668,0.3965256417,0.0050694884,0.0599171398,0.0381139652,0.469843985,0.0178396382,0.3325809087,0.3280155629,0.0048331841,0.5921247657,16.4308637396,0.3708507079,231808,0.4842032519,1e-05,5e-05,0.5896011237,18.6221431116,0,0.1323751775,18.6438596125
0.5891754486,16.4364138093,0.0,16.396392373,-1.9777380737,0.4151279388,0,0.5915985852,10.9330663681,0.062675159,0.588933209,0.0564116995,0.0709123965,16.4164350467,0.5891209914,1.0,1772103706.8965917,0.6066666667,0.0515054317,0.0510024176,440.0,13444.1823754,-1.9786332993,-0.0186932937,-16.4361993261,505,0.0001497396,0.7220325965,29.0932986736,17.8091389859,0.0514581474,16.2114531337,16.4104187907,18.1216782765,17.9636413217,0.4118533851,0.0031287246,-0.0181708045,0.0397340679,0.4692578402,0.0176170372,0.2780547887,0.3459963577,0.0657721178,0.5915684621,17.0946442125,0.3638427637,231808,0.4914870298,1e-05,5e-05,0.5894822574,17.907848931,0,0.1315926391,17.9410407309
0.5906029892,14.7069506975,0.0,14.5836689372,-1.9648555783,0.4404662213,0,0.5932525118,21.5879878998,0.037693638,0.590054067,0.0532179332,0.072614481,14.6433081147,0.5921816814,1.0,1772103706.8965917,0.6466666667,0.0444639543,0.051520405,745.0,13444.1828752,-1.9632854648,-0.0365004647,-14.6629730169,506,0.0002994792,0.7229969565,27.544261694,20.7625284807,0.0449889759,14.3656413551,14.6311705611,21.1945039837,21.0004824992,0.4450191109,0.0066899414,-0.0390719539,0.0375102536,0.4599056585,0.0190245615,0.3882961408,0.358654746,0.0388999027,0.5931061701,21.3703220776,0.3525467116,233164,0.5286332283,1e-05,5e-05,0.5908001608,20.8892333182,0,0.1358718086,20.980787197
0.5927221612,13.753517079,0.0,13.7018890144,-1.9626425258,0.4411284736,0,0.5916403908,42.8978309631,-0.0109932752,0.5889646002,0.0535015043,0.0702358204,13.7659475288,0.5922016088,1.0,1772103706.8970916,0.6266666667,0.0471634714,0.0469301369,1355.0,13444.1828752,-1.9669447394,-0.0493091619,-13.7855810087,507,0.0002799479,0.7190630273,27.6871762276,20.1959050123,0.0496920289,13.4881571981,13.8282195278,20.6003104738,20.4113003906,0.4395418411,0.0057290091,-0.0480252043,0.0377570717,0.4656770035,0.0189228151,0.3672787643,0.3449658412,-0.0121543728,0.592138468,19.5361040971,0.3580407033,233164,0.5131896695,1e-05,5e-05,0.5894421367,20.3789619629,0,0.1339694501,20.3760036906
0.593073716,12.9244528937,0.0,12.8987439167,-1.9723834185,0.4237674822,0,0.5919301617,42.8978309631,-0.0207202863,0.5873437327,0.0569811813,0.0681169172,12.9220095863,0.5929771632,1.0,1772103706.8975916,0.5590950521,0.0801007893,0.0493902403,1355.0,13444.1833751,-1.972469521,-0.0190103201,-12.9417400409,508,0.0002604167,0.7086882313,28.6289961338,17.9552502179,0.0780264142,12.7044286063,12.9341450279,18.3025084317,18.1421605674,0.4241528929,0.0057195595,-0.0155415295,0.0374072282,0.4781024585,0.0175432276,0.3136205566,0.3193055589,-0.0198119709,0.5924962803,15.9812291183,0.3848126887,233164,0.4531379055,1e-05,5e-05,0.5874594843,18.1071256407,0,0.1278961047,18.1202354701
0.5911566605,14.6898232684,0.0,14.5611843847,-1.957528309,0.447910627,0,0.5945495737,37.8931045532,0.0117641401,0.5843183208,0.0558085648,0.0751132107,14.63562291,0.5914393302,1.0,1772103706.8980916,0.6666666667,0.0874811822,0.043163895,1291.0,13738.8789142,-1.9572734125,-0.0263827502,-14.6551940552,509,0.0002669271,0.7255109115,28.2592144012,20.9613771808,0.089749272,14.3429321368,14.6161328117,21.3797892137,21.1818602292,0.4462619416,0.0056938766,-0.0304056791,0.0374568645,0.4555759714,0.0194183779,0.3910786527,0.3585423908,0.0129246562,0.5940662152,19.5189838056,0.3447527577,234424,0.5369047998,1e-05,5e-05,0.5846217936,21.1340464636,0,0.1423848834,21.1786446114
0.5925521231,16.8118780453,0.0,16.773205791,-1.972718672,0.4200533677,0,0.5943230754,15.6387062073,0.0120824114,0.5894670093,0.0540313061,0.0767730376,16.8010912759,0.5921158383,1.0,1772104001.621925,0.6833333333,0.0235540247,0.0460943279,393.6666666667,13738.8789142,-1.9758556938,-0.0008685452,-16.8208341131,510,0.0003059896,0.7301737736,27.9103171825,20.8503701794,0.0267590345,16.5563466664,16.8103393759,21.2175505515,21.0218796448,0.4202483132,0.0064047632,-3.52567e-05,0.0380917056,0.4506757486,0.0185953232,0.3239225866,0.3795014838,0.0119963068,0.5943953729,14.9075945555,0.3412727297,235440,0.5555702385,1e-05,5e-05,0.5902435778,20.992255981,0,0.1368870193,21.0242071116
0.5928749396,14.9265337555,0.0,14.9087829825,-1.9885722971,0.3845336219,0,0.5941845479,15.2899856567,0.0043046985,0.5870215879,0.053626318,0.0730985271,14.9274071249,0.5920439569,1.0,1772104001.622425,0.5866666667,0.0485935908,0.0477816435,299.0,13738.8799188,-1.9918748732,0.0145539467,-14.9473169809,511,0.0002929688,0.7151788153,27.8040168285,17.697786878,0.0484320286,14.7191125798,14.949511437,18.037768954,17.8788573442,0.3830070848,0.0062831322,0.0147524934,0.0381731017,0.4726214051,0.0172759073,0.2986257163,0.334590869,0.0018874001,0.5918388885,15.9278482907,0.3698032586,235440,0.4651299683,1e-05,5e-05,0.5893629467,17.8701103512,0,0.1290641402,17.8142969173
0.5881437959,16.1619154522,0.0,16.0939800275,-1.9822558371,0.4027283406,0,0.5918426287,15.2899856567,0.056554751,0.5882787383,0.0541954335,0.0786616145,16.1180017156,0.5887022883,1.0,1772104001.622425,0.6366666667,0.0409424525,0.044613541,299.0,13738.8804225,-1.9799753463,-0.0083317889,-16.1378037642,512,0.0002278646,0.7232109821,28.1108937263,18.8047296627,0.0448644593,15.8972319308,16.1311761512,19.148287791,18.9809722102,0.4014252445,0.00498299,-0.0077822653,0.0383807214,0.4612315053,0.0175635571,0.3283663068,0.3538811773,0.0591326508,0.5922191294,18.5435437157,0.3560438939,235440,0.5071647066,1e-05,5e-05,0.5885385652,18.9429191891,0,0.1381002992,18.9333558285
0.5877697945,9.8152749759,0.0,9.7215538387,-1.9727203564,0.4170023992,0,0.5911820322,15.2899856567,0.0595551913,0.590228827,0.0542411868,0.0655845717,9.794688676,0.5877634356,1.0,1772104001.6234298,0.5557617188,-0.0202341564,0.0428870961,299.0,13738.8809236,-1.9721433767,-0.0535166293,-9.8144218484,513,0.0003059896,0.7007925612,27.808655262,18.341799111,-0.0172939245,9.5209403447,9.8124844707,18.7179316509,18.552547427,0.414843117,0.0064912616,-0.0545243762,0.037412897,0.4795797336,0.0182497417,0.3812824279,0.2931596569,0.0601258378,0.5909060725,22.3021618833,0.3811120679,235440,0.4543621546,1e-05,5e-05,0.5902735581,18.4959465321,0,0.1360384291,18.5446809236
0.5901626714,12.0606228022,0.0,12.0472598403,-1.9816927234,0.3993280485,0,0.5915313027,27.1455307007,0.0463883499,0.5913894381,0.0551510151,0.0715490749,12.0558929776,0.5894593225,1.0,1772104001.6239338,0.5666666667,0.0125323209,0.0409021291,1274.6666666667,13738.8819232,-1.9841381931,-0.0508851055,-12.0756999099,514,0.0002994792,0.7067957981,28.3368434906,17.783291533,0.0078004389,11.8575113303,12.0517452703,18.0758798416,17.9218374113,0.4017787663,0.0062574493,-0.0534566902,0.0383128635,0.4778885632,0.0182092462,0.3247175343,0.3058317882,0.0446902437,0.5910137673,16.9232972971,0.3794056573,237503,0.4533991843,1e-05,5e-05,0.5915110032,17.9414329322,0,0.1361441435,17.943103044
0.5913985199,14.0784199419,0.0,13.9999954061,-1.978186326,0.4120452603,0,0.5918605359,15.0092592239,-0.0396794635,0.5893911721,0.0578940797,0.0686246107,14.0695996137,0.5896140732,1.0,1772104001.6249352,0.61,-0.0251590443,0.0471251064,286.0,13738.8824225,-1.9775836301,-0.0680370848,-14.0893748059,515,0.000234375,0.7175484594,29.8049502373,18.9024583932,-0.0251631731,13.7962224304,14.0912547133,19.2796181254,19.1078373245,0.4113384921,0.004957307,-0.0667509662,0.040575846,0.4682059405,0.018244791,0.324344135,0.3393146693,-0.0402317719,0.5913729193,16.150299326,0.3695774697,237784,0.5006529519,1e-05,5e-05,0.5895028347,19.0456038841,0,0.132797239,19.0706691376
0.5879115323,14.6780381871,0.0,14.6278564169,-1.9674445875,0.4306811578,0,0.5907978072,14.8733673096,-0.0706068029,0.5889669051,0.0524576561,0.0715672934,14.6527842182,0.5888785672,1.0,1772104001.6254344,0.6466666667,-0.060126961,0.0393102393,259.3333333333,13738.8834243,-1.9674463356,-0.0540706011,-14.6724758694,516,0.0002278646,0.7263544261,27.1458282471,19.9808300547,-0.0618666632,14.4150190541,14.6437715164,20.3532444167,20.1697978063,0.4312354019,0.0045504978,-0.0533961879,0.0370965664,0.4604402984,0.0181478532,0.3143727946,0.3543950342,-0.0712355462,0.5912231847,15.9789288555,0.3547922502,238596,0.5297213581,1e-05,5e-05,0.5888693293,20.1376685607,0,0.1381368356,20.1330097191
0.591264053,16.1777319524,0.0,16.1157476392,-1.9713548776,0.4245593661,0,0.5910355409,13.561920166,-0.0498704273,0.5867140567,0.053124694,0.0750508601,16.1652275492,0.5900609265,1.0,1772104001.6264338,0.68,-0.0609290151,0.0409984822,302.6666666667,13738.8844237,-1.9726824542,-0.0400378432,-16.1849471878,517,0.0002929688,0.732249366,27.4943389893,20.6607458651,-0.0568477053,15.8976076097,16.1898166906,21.0463227101,20.8560861222,0.4263104537,0.0061101354,-0.0414612197,0.0376736498,0.453333987,0.01847837,0.3441091264,0.3742596364,-0.0478561774,0.5902827777,18.1281996312,0.3376796661,238930,0.5526098125,1e-05,5e-05,0.5856329924,20.7901518273,0,0.1404759638,20.8075086196
0.5884134891,13.192885617,0.0,13.1055602211,-1.9738397825,0.4177161868,0,0.5929592983,11.2816228867,-0.0575299444,0.5884004356,0.0534319647,0.0731796322,13.155205476,0.5897267795,1.0,1772104001.6274364,0.6157617188,-0.0446546289,0.0510354765,408.3333333333,13738.8849237,-1.971723274,-0.0094143228,-13.1749226935,518,0.0002539062,0.7159536608,27.587171793,19.2908969013,-0.0421349081,12.8998211796,13.1408183986,19.6536995884,19.4790763458,0.4154427244,0.0055722456,-0.0113656732,0.0375549301,0.4654872651,0.0183445978,0.3293572231,0.3324672483,-0.0587638416,0.5932979476,17.6408074751,0.3651389593,239490,0.4984927155,1e-05,5e-05,0.5889489547,19.4484740118,0,0.1366748268,19.4609735052
0.5906955485,13.7637662512,0.0,13.6882859907,-1.9751123381,0.405998438,0,0.5919586664,12.4479103088,-0.0455717534,0.5887138756,0.0535600869,0.074334073,13.7611625032,0.5904244167,1.0,1772104001.6279352,0.5866666667,-0.048642986,0.0479235086,360.3333333333,14035.6289879,-1.9758658234,-0.0325597702,-13.7809202365,519,0.0002604167,0.7103363989,27.9929888248,17.8878262202,-0.0500592219,13.4968565744,13.7803333701,18.2112675281,18.0548723865,0.4051982279,0.0053735658,-0.0354397212,0.038871874,0.4708953575,0.0176637755,0.2823849702,0.3244236929,-0.0453839034,0.5934118694,16.0109271099,0.3712188669,239752,0.4740289159,1e-05,5e-05,0.5883009587,18.0220986422,0,0.1341008502,17.9890423922
0.5921191609,10.8297948532,0.0,10.5931947754,-1.9632565971,0.4267118886,0,0.5915475243,14.2766571045,0.0227706833,0.5918030347,0.0568704637,0.0690884171,10.7425567102,0.5914210967,1.0,1772104298.4009945,0.59,-0.0431028474,0.0415107605,312.6666666667,14035.6294883,-1.9642088719,-0.0178841053,-10.7621864887,520,0.0003059896,0.7062360134,28.8016514778,19.2273137182,-0.041871075,10.3855672311,10.6808861635,19.6331200369,19.4591743678,0.4241220282,0.00657776,-0.0179476673,0.0381511728,0.4719609406,0.0189778548,0.3805418452,0.3081094537,0.0246531689,0.591079609,22.8477515299,0.3745155613,240636,0.4735692565,1e-05,5e-05,0.5916412725,19.4405350494,0,0.1386639165,19.3846416992
0.590192765,14.4968166753,0.0,14.3381813,-1.9558626191,0.4367333401,0,0.5925118067,16.6577796936,0.025463387,0.5881446644,0.0563291828,0.0695852769,14.502692692,0.5925811237,1.0,1772104298.401494,0.6333333333,-0.0646287865,0.0429773976,313.3333333333,14035.6299879,-1.9575890819,-0.0136262762,-14.5222569459,521,0.0002929688,0.7209170677,28.7465043068,18.8034114087,-0.0639496546,14.1393207568,14.5786958955,19.2220426289,19.0571271304,0.4359149868,0.0062831322,-0.0134012936,0.0385501369,0.4626978182,0.0188037959,0.3510708303,0.3378416775,0.0242105453,0.5925890358,19.6481189883,0.3567239586,241199,0.5151006129,1e-05,5e-05,0.5871835852,18.9823804148,0,0.1415983167,18.9079166126
