debug/a1_2_std,debug/a1_0,debug/q2,debug/a1_1,lrs/critic_lr,debug/q2_std,debug/a_0_std,debug/r_std,training_step_duration,memory_len,debug/a_2_std,debug/a2_1,return_train,_timestamp,debug/q1_std,debug/r,lrs/actor_lr,debug/backup,bc/bc_lambda,debug/q1,losses/loss_critic,debug/critic_grad_norm,episode_length_train,debug/a2_2_std,round_time,debug/q_a1_std,losses/loss_actor,debug/q_a1_targ_std,debug/backup_std,debug/a_2,debug/a_1,_runtime,debug/logp_a2,debug/log_pi_std,debug/demo_fraction_in_batch,_step,debug/a1_1_std,debug/a_1_std,idle_time,episode_length_test,debug/actor_grad_norm,debug/q_a1_targ,debug/q_a1,debug/d,debug/a2_1_std,debug/a1_0_std,debug/a2_0,return_test,debug/a2_0_std,debug/a2_2,debug/logp_a2_std,debug/log_pi,debug/d_std,debug/a_0,sampling_duration,debug/a1_2
0.0460578093,0.955030779,1.8123231109,0.8740577296,2e-05,2.1368940552,0.4239945618,0.071540884,0.3783599472,223783,0.4611099547,0.8746797812,14.1953525543,1772724515.8735073,1.839196322,0.0295319092,5e-06,1.7569105752,0.0490028816,1.6690769426,0.1292205493,4.8657128477,243.0,0.047952348,56.9554235935,1.8522350279,-1.7791636316,1.9352560743,2.1315473986,0.7004774507,0.3686437739,14389.8146493,-0.1183752124,0.5582091306,0.01375,198,0.288708166,0.6031252285,0.0,0,0.2685604257,1.6585088698,1.7812714942,0.0032725695,0.2897285601,0.2017934522,0.9563376705,0,0.1984674174,0.0055121529,0.5508300265,-0.1214536424,0.0557012377,0.8227409955,0.0012694693,0.0054253474
0.0509726481,0.9521810047,1.9961567728,0.8575072356,2e-05,2.3994427713,0.4285186199,0.0725936102,0.3910446437,223783,0.4639333544,0.8584458784,14.1953525543,1772724515.8740082,1.8232736945,0.0297910176,5e-06,1.8207584151,0.0489978583,1.6819062885,0.1376030324,4.6590774616,243.0,0.0507978702,58.8956778049,1.9302867428,-1.8441867709,2.0235601147,2.2193985979,0.6919010623,0.3668655452,14389.8151476,-0.1348980511,0.586267375,0.0120833333,199,0.3140123685,0.6056414076,0.0,0,0.1934781967,1.7239434886,1.8456156476,0.0035416668,0.3139599111,0.2097106921,0.9524494,0,0.2096934151,0.0056510418,0.5885677449,-0.1351141419,0.0580633312,0.8195590202,0.001366032,0.005716146
0.3087034844,0.9369857069,1.6606775888,0.830108424,2e-05,1.9722642795,0.4213477386,0.072845528,0.6095581373,238068,0.4711588597,0.8315101194,135.016494751,1772725195.4043899,1.9120472693,0.0310124315,5e-06,1.8479920657,0.048992835,1.7589520208,0.1207679261,5.0593420664,2759.0,0.3061471267,92.7240667343,1.8139740316,-1.736535008,2.0709506218,2.2669678283,0.6707422054,0.3441713233,15069.3220217,-0.1804016142,0.6764571887,0.0091666667,200,0.3425081158,0.6237345779,0.0,0,0.1649023226,1.745470039,1.7371128599,0.0036718751,0.3425120616,0.2382275373,0.9382645472,0,0.236000237,0.1608029565,0.6747923692,-0.1837398756,0.0591629645,0.8253372538,0.002992444,0.1635894146
0.0715112501,0.9356481429,1.734239943,0.8296382837,2e-05,2.0962412882,0.4198955351,0.0761677317,0.375055116,238068,0.4745292107,0.832438252,135.016494751,1772725195.4048922,1.9211225971,0.0327544319,5e-06,1.8406436507,0.0489878118,1.7087786921,0.1372199709,5.3520131095,2759.0,0.0725723892,56.4649832249,1.8802037708,-1.7383877905,2.0752284193,2.2849103665,0.6696962011,0.3487053575,15069.3225221,-0.1721644753,0.6511501463,0.015,201,0.3439540817,0.6192563315,0.0,0,0.2321683473,1.7271647008,1.7396656879,0.0030729167,0.3420679897,0.2458103377,0.9355957687,0,0.246978313,0.0087239586,0.6457627008,-0.1734227119,0.0540942429,0.8272180339,0.0013113356,0.0087282989
0.0424978958,0.9466752088,1.7902647237,0.8565514926,2e-05,2.2199438802,0.4314682299,0.0739003838,0.4062508392,238068,0.4720703455,0.8572495274,135.016494751,1772725195.4053926,1.910663147,0.0309211303,5e-06,1.8023080818,0.0489827885,1.72859272,0.1253781758,5.0282806706,2759.0,0.0428160156,61.2041370869,1.9348310113,-1.7862921846,2.0858494973,2.2807216628,0.6688368247,0.3460154825,15069.3230218,-0.1416387116,0.605987737,0.0129947917,202,0.3097050831,0.6203618439,0.0,0,0.2005075359,1.6978445144,1.7872587351,0.0034592015,0.3103876082,0.2234338346,0.9484158746,0,0.2183821882,0.0047656251,0.6011733991,-0.1443475579,0.0571463239,0.8161280938,0.0017299525,0.0047656251
0.0406546678,0.9446269286,2.0102221314,0.8476863138,2e-05,2.5384378266,0.4231811531,0.0762675678,0.374961764,238068,0.4773460885,0.8479393009,135.016494751,1772725195.4058924,2.0262337828,0.0309084236,5e-06,1.8345066603,0.0489777652,1.734371655,0.142179517,5.5725477457,2759.0,0.0387350768,56.4564516544,2.1387775429,-1.8945312142,2.1626641734,2.355379355,0.6591102656,0.3363707754,15069.323524,-0.1515926571,0.6149195117,0.0104166667,203,0.3218115662,0.6226658801,0.0,0,0.2413608235,1.7308970626,1.8955925012,0.0033029515,0.3226659123,0.2274602607,0.944946303,0,0.2269529958,0.004153646,0.6147966075,-0.1508609502,0.0557866118,0.8226391339,0.0013445218,0.0041623265
0.0464431765,0.9510409951,1.9916883405,0.8597110164,2e-05,2.459497238,0.4243246997,0.0745039519,0.4204770915,238068,0.4737020955,0.8621245158,135.016494751,1772725195.4063947,2.052481238,0.0302712666,5e-06,1.8771233328,0.048972742,1.7744213271,0.1354969522,5.3150850066,2759.0,0.0466103914,63.3166930676,2.156653715,-1.9470356146,2.2177762659,2.4040812103,0.6708203328,0.3464429956,15069.323524,-0.1309148982,0.5950460651,0.0141666667,204,0.303598352,0.6229996681,0.0,0,0.242897291,1.7777728192,1.9486038709,0.0032855904,0.3021085194,0.2124332785,0.9528409791,0,0.2058616148,0.005199653,0.5818759149,-0.1359479739,0.0554480535,0.8225991126,0.001544048,0.0051779516
0.0528226971,0.9486727647,1.9079579918,0.8480928051,2e-05,2.2925362674,0.4284786761,0.0786895771,0.3737102445,238068,0.4748259805,0.8497923656,135.016494751,1772725195.406893,2.1712692197,0.0319810603,5e-06,1.9216355022,0.0489677187,1.8559673977,0.152449205,5.8360793336,2759.0,0.0517471697,56.2638823986,2.0175108544,-1.8736820229,2.2474329297,2.4471074565,0.668090295,0.3493455289,15069.3240225,-0.1404230643,0.5938768828,0.0166666667,205,0.3142109188,0.6253191511,0.0,0,0.3187627589,1.815448269,1.8755606564,0.0035546876,0.3141771101,0.2177644044,0.9491318635,0,0.2161788444,0.006028646,0.5941971685,-0.1413082715,0.0580735942,0.8187627689,0.0013185692,0.0059157988
0.1187816646,0.9506798601,2.0611271922,0.8574333346,2e-05,2.6184909614,0.4269594952,0.0775084101,0.3726640495,238068,0.4737341996,0.8596252052,135.016494751,1772725195.407393,2.1790885035,0.0322084251,5e-06,1.9436753702,0.0489626954,1.8373580933,0.154370169,6.1468366591,2759.0,0.1188149019,56.1148836613,2.1842206804,-1.9471979674,2.3160728192,2.5138413699,0.6670833528,0.3458153551,15069.3250229,-0.1388789664,0.5896066298,0.0145833333,206,0.3067590441,0.6212494842,0.0,0,0.1984777262,1.8366838876,1.94854877,0.0031987848,0.305056637,0.2102714243,0.9499655545,0,0.2129407272,0.0431250012,0.5978650834,-0.1369022222,0.0549817998,0.8205307209,0.0012112029,0.043719619
0.1663584249,0.9671576917,1.9441182884,0.8754772226,2e-05,2.3988725019,0.4231348735,0.0762384256,0.4177121941,238068,0.4717011491,0.8768378468,135.016494751,1772725195.4078934,2.1387114811,0.0319270025,5e-06,1.9518169832,0.0489576722,1.8194927772,0.1500283257,6.8513985968,2759.0,0.1660881504,62.9144248962,2.0684984167,-1.8630339384,2.3490483125,2.5422415463,0.6717751942,0.3448560157,15069.3255229,-0.0975060784,0.5019827185,0.0141666667,207,0.2760987327,0.6192353797,0.0,0,0.1984405687,1.8460475373,1.8647080382,0.003263889,0.2742229479,0.1646589065,0.9666363446,0,0.1679767616,0.07074653,0.5074076349,-0.0958525743,0.0558407025,0.8248511899,0.0016170661,0.0722178835
0.0856091766,0.9581740534,1.9581881142,0.4587226079,2e-05,2.2842584991,0.4186875043,0.0751557902,0.3766386747,238068,0.46958043,0.4558392274,135.016494751,1772725195.4088924,2.0740848843,0.0311923812,5e-06,1.9556560103,0.0489526489,1.8594274688,0.1520880689,6.7732536872,2759.0,0.0860767528,56.6911811829,2.0055939953,-1.9193282302,2.3264561812,2.51702075,0.6756640816,0.3447522856,15069.3265218,-0.1392753088,0.6018596367,0.0137369792,208,0.5339354513,0.6166526993,0.0,0,0.3066701728,1.8540748294,1.9202448273,0.0033854168,0.5342751274,0.1908693899,0.959109056,0,0.1888057065,0.0121180559,0.600254811,-0.1412615022,0.0569263588,0.827836895,0.0012491846,0.0122092017
0.0574398553,0.8871279438,2.06475197,-0.4375015449,2e-05,2.5909388781,0.4195511389,0.0741548732,0.3728182189,238068,0.4763950102,-0.4503590986,135.016494751,1772725195.4093924,2.204889307,0.0311311328,5e-06,1.9651717973,0.0489476256,1.903246491,0.1536027232,6.6788757976,2759.0,0.056623861,56.1252863407,2.1710671131,-1.9682374899,2.3313905724,2.5178870066,0.6675260619,0.3432914068,15069.3270225,-0.3303614637,0.8438768268,0.0104166667,209,0.6605883614,0.6234602992,0.0,0,0.4808492813,1.8638412174,1.9691080896,0.0034678821,0.6557799141,0.3257375106,0.8869063493,0,0.3285669883,0.0054340279,0.8433213492,-0.3322393207,0.057504242,0.8271276196,0.0012436342,0.0055512154
0.0471436216,0.9021858048,1.6349034639,-0.658776562,2e-05,1.9091243132,0.4269676234,0.0702306223,0.3736246602,238068,0.4694336512,-0.6661890356,135.016494751,1772725860.9028077,2.1835376883,0.0300051172,5e-06,1.8875700847,0.0489426024,1.8440026569,0.1459659454,6.4499256897,2759.0,0.0478311914,56.2678365707,1.8673147782,-1.7440944227,2.2596176895,2.4304150867,0.6693663388,0.3425449485,15734.7959539,-0.2837741227,0.7876893477,0.0075,210,0.5173267343,0.6233348405,0.0,0,0.2705944567,1.7902138833,1.7431719502,0.003389757,0.5133031597,0.3024269154,0.902027175,0,0.3042534007,0.0045312501,0.7881696439,-0.2853661529,0.0565754751,0.820007871,0.001440889,0.0045616321
0.0642180459,0.9246263802,1.750786701,-0.7528451073,2e-05,2.0887381649,0.4223465,0.0805311106,0.3667351453,238068,0.4742022425,-0.757526929,135.016494751,1772725860.9033077,2.0015401522,0.0318173024,5e-06,1.858078626,0.0489375791,1.7448214634,0.1410208092,6.5663548342,2759.0,0.0635939885,55.2045712471,1.8535858814,-1.7367572419,2.1794611533,2.3751839431,0.6699566178,0.3441310121,15734.796454,-0.2150935863,0.7157197229,0.0133333333,211,0.4310303013,0.6206949623,0.0,0,0.4447982764,1.7503549059,1.7379896283,0.0034505209,0.4277457033,0.2621957105,0.9261880926,0,0.260315787,0.0066753474,0.7088461685,-0.2198519261,0.0572629883,0.824190383,0.0012318865,0.0067274307
0.1258769122,0.9204106271,1.6397475187,-0.7730690249,2e-05,1.902025156,0.4186011212,0.0740639929,0.3710732412,238068,0.4707744604,-0.7776842356,135.016494751,1772725860.9043076,1.9020572996,0.0311188566,5e-06,1.8340095107,0.0489325558,1.6649311662,0.1333880292,6.1167838176,2759.0,0.126753335,55.8572108746,1.7719522429,-1.6702434603,2.1287997484,2.3147327272,0.6738151236,0.3431100587,15734.7974538,-0.2214692424,0.7215254947,0.01,212,0.4123130719,0.6238551939,0.0,0,0.306458313,1.7293749809,1.6706312521,0.0035677084,0.409766921,0.2725267308,0.9218310754,0,0.2706436273,0.0408203134,0.7197204634,-0.2239387918,0.0582222479,0.8271107388,0.0012541215,0.0411848973
0.2104014509,0.9491653562,1.7158132037,-0.8473053404,2e-05,2.0231410193,0.4181096884,0.0761477586,0.5643125629,256189,0.483309318,-0.8491454065,55.8610636393,1772725860.9048076,1.9129502447,0.0323920095,5e-06,1.8456708264,0.0489275326,1.6765353537,0.1160437205,5.6839164813,1461.0,0.2080931337,86.1143224239,1.832385958,-1.7274029469,2.0979791991,2.2930761361,0.6410113019,0.3529787213,15734.7979543,-0.1463059187,0.6121529742,0.0200130208,213,0.3210199254,0.6236177639,0.0,0,0.271510347,1.7347392344,1.7291679517,0.0034157987,0.3203254108,0.2106145947,0.9499051917,0,0.2094271164,0.0834809049,0.6104088839,-0.1474076741,0.0568945396,0.828316468,0.0018363539,0.0847048634
0.0456744704,0.9419088423,1.839011639,-0.8343008971,2e-05,2.3512048602,0.414743704,0.0716896528,0.4432719294,256189,0.4782255993,-0.8371549002,16.2833480835,1772725860.9053082,1.9632426572,0.0301174569,5e-06,1.842877597,0.0489225093,1.7018343131,0.1279965544,6.9782740315,812.0,0.0463829525,66.7732753754,2.0328970671,-1.8104114739,2.1069545039,2.2850237926,0.6476172086,0.3756764817,15734.798454,-0.1597431822,0.6359589511,0.0104166667,214,0.3425685555,0.617973754,0.0,0,0.3737365105,1.7432186937,1.8111521626,0.0031944445,0.3404199118,0.2300631739,0.9436420778,0,0.2265702639,0.0046093751,0.6253163908,-0.1646020379,0.0551607857,0.8320056403,0.0018204912,0.0045659724
0.0434776673,0.9609161111,1.6897251193,-0.8829771717,2e-05,2.0753796315,0.4171066266,0.0743096655,0.3730879132,256189,0.4831840052,-0.8856126936,16.2833480835,1772725860.905808,2.0032984002,0.030074407,5e-06,1.8033059311,0.048917486,1.7302756,0.1338773866,6.2406479708,812.0,0.0440691237,56.1548843384,1.8923984432,-1.7272566152,2.1338797363,2.3183461356,0.6397699881,0.3689107188,15734.7989547,-0.1104232186,0.5404682916,0.0125,215,0.2796534703,0.6185355973,0.0,0,0.3198108008,1.7021793628,1.7292565314,0.0032508682,0.27651482,0.1836830742,0.9612017405,0,0.1843391627,0.0048437502,0.5421604143,-0.111794372,0.0557069659,0.8291583482,0.001191171,0.0047526043
