lrs/actor_lr,debug/a2_1_std,debug/q_a1,round_time,debug/a_0,debug/actor_grad_norm,sampling_duration,debug/q1_std,debug/q_a1_std,debug/backup,debug/log_pi_std,debug/a1_2_std,_step,debug/a2_2,debug/a1_0_std,debug/q1,debug/logp_a2,debug/d_std,debug/a_1_std,debug/a2_2_std,debug/log_pi,lrs/critic_lr,debug/d,debug/a_1,debug/a2_1,debug/q_a1_targ,debug/a1_1_std,debug/a_0_std,training_step_duration,debug/a_2_std,debug/a2_0,debug/r_std,losses/loss_critic,memory_len,debug/a1_2,debug/backup_std,debug/demo_fraction_in_batch,debug/q2_std,debug/a2_0_std,debug/q_a1_targ_std,_timestamp,debug/r,episode_length_test,losses/loss_actor,idle_time,return_train,debug/logp_a2_std,debug/a_2,debug/a1_0,episode_length_train,debug/q2,debug/a1_1,_runtime,return_test,debug/critic_grad_norm
1e-05,0.5423296564,8.4351944987,14.9591405392,-0.1165479288,0.0284387563,0.0102651485,5.1418619792,5.0929720052,8.4685267875,0.7503406263,0.5776152085,770,0.0361350309,0.5396947437,8.4137438965,-1.4892238029,0.0023313396,0.5286560581,0.5761578167,-1.4876637097,5e-05,0.0001106771,0.1884450882,0.2326751345,8.3891386831,0.5403948688,0.5484216773,0.0389018234,0.5988775736,-0.235025886,0.0718308333,0.1220673435,227680,0.0320748456,5.1318264896,0.0666666667,5.1426822917,0.5399585761,5.1367521648,1772312673.2788095,0.0936228923,0,-8.4480704885,0.0,9.3681182861,0.7540100731,0.0900081276,-0.2343539705,362.0,8.4298319499,0.2353461266,12386.1538166,0,5.1190341686
1e-05,0.5192236314,12.2322957357,14.5084452629,-0.0402014363,0.0250148314,0.0099819454,5.2783040365,5.2484895833,12.2471665044,0.7595795158,0.5726838218,771,0.0547440715,0.5197827009,12.207557373,-1.349368259,0.0014731391,0.5252905495,0.572616122,-1.3508709361,5e-05,6.51042e-05,0.1580877878,0.2685368997,12.1412785406,0.5196930848,0.5483224477,0.0377168989,0.6142096682,-0.2604314467,0.0801137304,0.1194505219,227680,0.0528438164,5.2881367612,0.1133333333,5.309046224,0.5202161573,5.2723437033,1772312673.2793097,0.1304919215,0,-12.2458827151,0.0,9.3681182861,0.7604225053,0.0739513037,-0.2619161241,362.0,12.2163212077,0.2666537839,12386.1543211,0,6.0181822383
1e-05,0.5378682979,8.3589013672,14.537958622,-0.1036051335,0.0253129449,0.0100713913,4.8937239583,4.8453938802,8.4045357109,0.7452266015,0.5777811483,772,0.0362530659,0.5383696048,8.329598999,-1.5125143686,0.0012393268,0.5344569758,0.578089496,-1.5121945189,5e-05,5.85938e-05,0.1829799471,0.2487240752,8.3148175566,0.5364384095,0.5522254355,0.0377103416,0.6017240199,-0.2430860055,0.0707328992,0.126037626,227680,0.0382676202,4.9208519357,0.0666666667,4.8798632812,0.5371940673,4.9142445696,1772312673.2803147,0.0932974832,0,-8.3748135542,0.0,9.3681182861,0.745042274,0.0669020594,-0.242150912,362.0,8.3443139648,0.252182523,12386.1548212,0,5.8349900698
1e-05,0.5211187725,12.0185514323,14.5717997551,0.0246834101,0.0296297051,0.0102752837,5.7806640625,5.7345377604,12.0366370256,0.8449812078,0.5767061371,773,0.0294574096,0.5262967506,12.0332977295,-1.3689082611,0.0025043365,0.5465803172,0.5779312259,-1.3720339161,5e-05,0.0001106771,0.081473513,0.3012178281,11.889492911,0.5202251424,0.55717761,0.0375983087,0.621589429,-0.2788671457,0.0865631276,0.1309992946,228347,0.0309364105,5.7747759907,0.1001692708,5.7708040365,0.5246897592,5.7481450573,1772312673.280819,0.1387298718,0,-12.0336747801,0.0,11.3030885061,0.8448085119,0.0348818575,-0.2764164686,346.6666666667,11.9566349284,0.3000211577,12386.1548212,0,6.4134223036
1e-05,0.5388530834,8.3508414714,14.5235819817,-0.0491475757,0.0273196306,0.0100396999,4.5275520833,4.4661979167,8.3786966101,0.7013254035,0.5792671626,774,-0.0256948009,0.5446982977,8.3361875407,-1.6106527674,0.0019758963,0.5603530717,0.5811614954,-1.6096471882,5e-05,9.11458e-05,0.1087131793,0.2513342171,8.2629444363,0.5394174668,0.5695261162,0.0377122196,0.6027045047,-0.2184236529,0.073743076,0.1223047798,228347,-0.0271664527,4.5309173413,0.0566666667,4.50046875,0.5442809599,4.5063868932,1772312673.2813191,0.1023448074,0,-8.368220205,0.0,12.270573616,0.7026241988,0.0268072195,-0.2182053844,339.0,8.3342333984,0.2514364374,12386.1555081,0,6.0540338513
1e-05,0.5103557768,14.2612955729,14.5841221809,0.0623167459,0.0297734522,0.0100956456,5.7970572917,5.75046875,14.2749910611,0.8272793503,0.5725472455,775,-0.0251213011,0.5150660859,14.2509934489,-1.2882600971,0.0028597798,0.5401109053,0.5730539225,-1.2839800698,5e-05,0.0001302083,0.0711880662,0.2985110814,14.1279598448,0.5107083206,0.5544213392,0.0378473822,0.6224383616,-0.2738915471,0.091352707,0.1259450904,228347,-0.0229833636,5.8023225447,0.1261067708,5.7648697917,0.5152467804,5.7638765661,1772312673.282006,0.157901871,0,-14.2715989444,0.0,12.270573616,0.8298474531,0.0379792479,-0.2765446449,339.0,14.1924934896,0.2998593085,12386.1560113,0,5.5744622752
1e-05,0.5221348685,12.010534668,14.5927782059,-0.048188048,0.0296964117,0.0102365843,5.2512597656,5.1927766927,12.0265276822,0.7593310477,0.5753695026,776,0.0031713332,0.5217562163,11.9515393066,-1.3695402854,0.001620453,0.5254914893,0.5757090332,-1.3713298364,5e-05,7.16146e-05,0.1637787676,0.2638532896,11.9210193939,0.521274883,0.551818777,0.0377028362,0.6103493018,-0.252502555,0.0821682839,0.1199489444,229523,-0.001459221,5.2457712815,0.11,5.2252636719,0.5226903047,5.2204725973,1772312673.282006,0.130510148,0,-12.0241572255,0.0,12.0259618759,0.7566678659,0.0757050049,-0.2547600125,335.6666666667,12.0042858887,0.2636355812,12386.1565119,0,5.2808860103
1e-05,0.5112173323,14.2948364258,14.3370211124,0.0264376024,0.0315727987,0.0101115131,5.6820833333,5.6414192708,14.3289370283,0.7982305919,0.5714031898,777,0.0483749163,0.51296673,14.2480973816,-1.2846407398,0.0038301617,0.5371297906,0.5709804477,-1.2867935256,5e-05,0.0001692708,0.0894061994,0.2846226759,14.198329965,0.5117324183,0.554336601,0.0370320193,0.6229018452,-0.2744365645,0.0879150184,0.1565969719,229523,0.0473380631,5.7177890205,0.1286197917,5.69859375,0.5144125112,5.7002257168,1772312673.2825093,0.1549966194,0,-14.3052561028,0.0,11.5367383957,0.7990294785,0.0428166074,-0.2744833867,329.0,14.2477229818,0.2875514857,12386.1570114,0,6.0889472153
1e-05,0.4867096131,18.5799674479,14.4879155159,0.1220962799,0.0288838713,0.0101018755,6.2606510417,6.22515625,18.592824399,0.9033878073,0.5655779953,778,0.0479865897,0.4869964981,18.5286003621,-1.0473510301,0.0037436632,0.5259041721,0.5639426527,-1.0517198435,5e-05,0.0001692708,0.05595732,0.3360357191,18.4464651996,0.4866375756,0.5464581191,0.0375409921,0.6375889325,-0.3325118143,0.1019579581,0.1296486585,229523,0.050243083,6.286676774,0.1733333333,6.25640625,0.4866083204,6.2594119668,1772312673.2835095,0.199876,0,-18.5834258275,0.0,11.5367383957,0.9063585378,0.0450336535,-0.3313565014,329.0,18.5116422526,0.3370446254,12386.1575112,0,5.3603624171
1e-05,0.506449383,14.9667769368,14.3668420315,0.0424922002,0.0300227092,0.0099748063,5.7711979167,5.7418489583,14.9931663418,0.8322554722,0.5735646267,779,0.0215363332,0.5045643467,14.9198514811,-1.2562943606,0.0022097087,0.5368712076,0.5729764289,-1.2598476118,5e-05,9.76562e-05,0.0804975092,0.3020083849,14.8592234437,0.5074574651,0.5572161882,0.0372230275,0.621170797,-0.3024980154,0.0904998755,0.113400992,229523,0.0200763304,5.7859352871,0.1326302083,5.77484375,0.505225682,5.7663746691,1772312673.2835095,0.1653663889,0,-14.9776249618,0.0,11.5367383957,0.8313624865,0.047324648,-0.3015588099,329.0,14.9301224772,0.3016036292,12546.2351016,0,5.6629031555
1e-05,0.5289694217,10.9036401367,14.8816690445,0.0073133258,0.0272138879,0.0103085693,5.1527213542,5.1266666667,10.9137249972,0.7608196834,0.5776101518,780,0.0039523791,0.5295732462,10.8792879232,-1.4821929852,0.0013258252,0.5544001341,0.5781907595,-1.4835370123,5e-05,5.85938e-05,0.0843202087,0.2636372426,10.7908699432,0.5301361145,0.5631828352,0.0386223443,0.6154379795,-0.2626277894,0.0795984449,0.0910622905,230607,0.0052640406,5.1682658418,0.0826041667,5.1486197917,0.5287001674,5.1532107319,1772312833.3663023,0.1264703433,0,-10.9161317145,0.0,1.5424654484,0.7549006791,0.0257076116,-0.2621058429,1083.0,10.8768278503,0.2597231163,12546.2356022,0,5.272106577
1e-05,0.5008548006,16.9847941081,14.455694437,0.0304007617,0.0314166477,0.0100355522,6.1881119792,6.139280599,17.0125695278,0.867039666,0.5699711626,781,0.0320281498,0.4992462874,16.9370646159,-1.1327757289,0.0028597798,0.5148121232,0.5696697648,-1.1364172412,5e-05,0.0001302083,0.1169018926,0.3016117845,16.8936978757,0.4984941628,0.5475443094,0.0374544748,0.6218999731,-0.3064753774,0.0953926599,0.1510605187,230607,0.0300403249,6.2053947208,0.1585546875,6.1730924479,0.4984608494,6.188137738,1772312833.367303,0.1787211314,0,-16.9950280346,0.0,1.5424654484,0.8678623162,0.0627511215,-0.3076165785,1083.0,16.9196544393,0.3019623197,12546.2361016,0,6.4839726408
1e-05,0.5137034178,13.4829982503,14.383944273,0.0200981245,0.0350398858,0.0101297537,5.3298763021,5.2941894531,13.5317412713,0.8164581652,0.5753599037,782,0.0059229618,0.5151020929,13.4500528971,-1.3185438196,0.0025651519,0.538539694,0.5736974448,-1.3189808079,5e-05,0.0001171875,0.0970095744,0.2914781986,13.4012982408,0.5141412021,0.5550429872,0.0371903006,0.6211229008,-0.2794565359,0.0845496475,0.1070613944,230607,0.0075706024,5.3380983366,0.1159895833,5.3231445312,0.5143393905,5.3222908457,1772312833.3678024,0.1495520163,0,-13.5010715712,0.0,1.5424654484,0.8160801044,0.0497023914,-0.2813057882,1083.0,13.4615702311,0.2903713689,12546.2366022,0,5.8887333504
1e-05,0.51976898,12.1855037435,14.5454323292,-0.0494195741,0.027196437,0.010294234,5.5750390625,5.5186979167,12.191040626,0.8091340713,0.5761270431,783,0.024186599,0.5226875186,12.1716963959,-1.3297027731,0.0023570226,0.5241402456,0.5757618379,-1.3320142042,5e-05,0.0001041667,0.160927077,0.2745714633,12.0939330618,0.5201120384,0.5508418057,0.037512788,0.6075558611,-0.2660391684,0.0821778895,0.1163292237,231622,0.0195277426,5.5530029865,0.1058984375,5.5529394531,0.5215792253,5.5449754569,1772312833.3683028,0.130960546,0,-12.1972153612,0.0,6.532604297,0.8042639945,0.0881174841,-0.2664685724,593.6666666667,12.1266145833,0.2724154415,12546.237102,0,5.5076684157
1e-05,0.5240267584,12.7419466146,14.4015319347,0.0305357001,0.0263204569,0.0099327564,5.5244401042,5.5039192708,12.7703252201,0.7928399135,0.5768632565,784,0.0038349049,0.5227580827,12.6850520833,-1.3799203394,0.0035963493,0.5448324155,0.5762737693,-1.3813631318,5e-05,0.0001627604,0.0845358143,0.2714194696,12.637973209,0.5223027691,0.5609480828,0.0373885791,0.6171432261,-0.2680595034,0.085214973,0.1057218218,231622,0.0024548635,5.5504464263,0.1053255208,5.5416796875,0.5215167841,5.5313850043,1772312833.3683028,0.144090077,0,-12.7505537168,0.0,9.0276737213,0.7951280602,0.0527725063,-0.2652292914,349.0,12.7196061198,0.2741480842,12546.2376017,0,5.2769879435
1e-05,0.5430541729,8.3400113932,14.4166755676,-0.0361108392,0.0295846897,0.0100276701,4.574046224,4.5438151042,8.3622738252,0.7219318471,0.5801896943,785,-0.0226333799,0.5424899962,8.3366650391,-1.5928936623,0.0020623947,0.5611932359,0.5801001122,-1.5988781313,5e-05,9.11458e-05,0.0998339568,0.2410412083,8.2493886225,0.5433269165,0.5632380575,0.0373583388,0.609661,-0.2324842947,0.0734743187,0.0977115893,231622,-0.0209443675,4.5848236007,0.056015625,4.5824088542,0.5443130113,4.5679187494,1772312833.3688028,0.1016323646,0,-8.356548297,0.0,9.0276737213,0.7205797,0.0376419042,-0.2327179343,349.0,8.3013053385,0.2406629618,12546.2381014,0,5.5908984653
1e-05,0.5258311997,11.9640279134,14.5887594223,-0.0102496841,0.0281871692,0.0103867873,5.0277083333,4.9981575521,11.9896045795,0.7490013927,0.5755703719,786,-0.000315055,0.5230208539,11.949383138,-1.4202082785,0.0022705241,0.5432443055,0.5757916012,-1.4186486346,5e-05,0.0001041667,0.1082575684,0.2577064771,11.8614905115,0.5260779335,0.5602770838,0.0374534257,0.6150891324,-0.2612406186,0.0796479376,0.1039635123,232470,-0.0052131165,5.0467889479,0.1,5.0260026042,0.5245844048,5.0263784386,1772312833.3693025,0.1353752671,0,-11.9762267696,0.0,8.7801793416,0.7491114619,0.053427041,-0.2630586415,357.6666666667,11.9065018733,0.2583513259,12546.2386023,0,5.4106835417
1e-05,0.5288728236,10.9422739665,14.4790518284,-0.0305592079,0.0282336232,0.0099493345,4.7141471354,4.6899576823,10.956014733,0.719415017,0.5773535997,787,-0.0271864395,0.5285710227,10.9235359701,-1.4761538112,0.0013258252,0.5446259457,0.5771105385,-1.475407697,5e-05,5.85938e-05,0.1222485546,0.2489841104,10.8617168976,0.5289680578,0.5551843355,0.0375921837,0.6123706738,-0.253153486,0.0785581718,0.1059336551,232470,-0.0254699049,4.7498832205,0.09,4.7380891927,0.5276883342,4.728578323,1772312833.3698022,0.1187327232,0,-10.9564194447,0.0,8.2851905823,0.7203944668,0.0427814401,-0.2520740507,375.0,10.9138378906,0.2488491118,12546.2391023,0,5.7533609333
1e-05,0.4945010293,17.7236847941,15.4821531773,0.0357593292,0.0274076981,0.0103763453,6.1180110677,6.0900878906,17.7413030473,0.8430262264,0.571478672,788,0.0095862135,0.4921076165,17.6568558757,-1.0978610174,0.0022097087,0.5073116086,0.5708170759,-1.094291091,5e-05,9.76562e-05,0.1348852068,0.3002636801,17.6319642621,0.4941150909,0.5453047689,0.0405085087,0.6226190382,-0.3073860548,0.0952642166,0.133296117,232470,0.0114303781,6.1489172691,0.1733333333,6.1326367187,0.4912696818,6.1215907712,1772312833.370303,0.1788152455,0,-17.7349359547,0.0,8.2851905823,0.8401679442,0.0706737454,-0.307692889,375.0,17.6920255534,0.3011243382,12546.2396021,0,5.8448292718
1e-05,0.5373031346,9.4570310465,15.3812730312,-0.1022265551,0.0259175399,0.0103045925,5.169749349,5.1369954427,9.4716307308,0.7502577853,0.5804638015,789,-0.0104149644,0.5352354019,9.4398339844,-1.4684940053,0.0030070937,0.5251461239,0.5789621421,-1.4684019213,5e-05,0.0001367188,0.1854706036,0.2348790073,9.3741487835,0.5370750946,0.5543314269,0.0402242986,0.5980037244,-0.2394487371,0.0766936772,0.1127933833,232470,-0.0072629279,5.1864760969,0.0820052083,5.1877864583,0.5333776976,5.1728418029,1772312833.370803,0.1070363214,0,-9.4720429907,0.0,8.2851905823,0.7459274163,0.0975646043,-0.2388957066,375.0,9.4169140879,0.2341365061,12707.0801431,0,4.4804267239
1e-05,0.5014144516,16.3896373177,15.6938045025,0.0391174174,0.0272339602,0.010391434,5.8141373698,5.7958886719,16.4071418774,0.7903596761,0.5765340233,790,-0.0177865825,0.498360514,16.359494222,-1.2076639322,0.0030070937,0.5221542827,0.5770270731,-1.2106358337,5e-05,0.0001367188,0.1086564857,0.2822640474,16.2977072072,0.5032550646,0.5491958421,0.0411325129,0.6234958388,-0.2933503015,0.096246706,0.1318975592,233562,-0.0173510975,5.8646194951,0.1566666667,5.8458626302,0.4983642566,5.8219465456,1772312994.2150707,0.1690724327,0,-16.4045555553,0.0,10.0114574432,0.7882246997,0.0515953507,-0.2904452323,350.0,16.3232920329,0.2794283311,12707.0806426,0,6.0695240601
1e-05,0.5254089342,12.0004630534,14.8314073086,-0.0059040465,0.0296858669,0.0100729092,4.9862434896,4.9530078125,12.0272782773,0.7495837662,0.5799745591,791,-0.038711937,0.5208430536,11.9677026367,-1.4328262619,0.0010311974,0.5439684784,0.5788152779,-1.4333007407,5e-05,4.55729e-05,0.1053538555,0.2533175861,11.918980378,0.525780115,0.5562481078,0.03869174,0.6166233987,-0.267108172,0.079424207,0.0952469209,233562,-0.0370556113,5.0047809155,0.1,4.990374349,0.5204651236,4.9939379378,1772312994.2170713,0.1317391343,0,-12.0144380482,0.0,10.0114574432,0.7441010612,0.0319498605,-0.2663206953,350.0,11.9714632161,0.2535319473,12707.0811427,0,5.2453380179
1e-05,0.5251375409,12.2444995117,14.6507096291,-0.0120553592,0.029468666,0.0100467547,5.2946289062,5.2629947917,12.2489501353,0.7509375569,0.5801952944,792,-0.0489882467,0.5218409592,12.2177905273,-1.4136431952,0.0026259674,0.5387009223,0.5795569588,-1.4144999063,5e-05,0.0001236979,0.113598992,0.2548901731,12.1359849856,0.5250873027,0.5598136386,0.038100392,0.6127821692,-0.2636818126,0.0835714562,0.1011093759,233562,-0.0513843865,5.3025626498,0.1061458333,5.2944205729,0.5220836784,5.2764547451,1772312994.2175708,0.1333613712,0,-12.2562863796,0.0,10.0114574432,0.7521931916,0.0455237002,-0.2625819172,350.0,12.2248050944,0.2539002219,12707.0811427,0,5.6122149958
1e-05,0.5076401204,15.523120931,14.4984266758,0.0464151037,0.0309078257,0.0102675947,6.0619140625,6.0426904297,15.5306422392,0.9063528877,0.5763990174,793,-0.0392465556,0.49972269,15.4423193359,-1.1878702676,0.0025043365,0.528386845,0.5781254506,-1.1894482752,5e-05,0.0001106771,0.0951758075,0.3058355606,15.4083113992,0.5070368044,0.5484370171,0.0373033571,0.6261984223,-0.322550377,0.0894972069,0.1162623908,234723,-0.0389425734,6.0724335149,0.138828125,6.0828059896,0.4996016697,6.0683571556,1772312994.218071,0.1652480622,0,-15.5370796536,0.0,9.3112595876,0.9058540801,0.0595467485,-0.3237095716,380.6666666667,15.5125349935,0.3040974723,12707.081644,0,5.0058144392
1e-05,0.5076584219,14.2005341593,14.5289127827,0.0330585569,0.0323316515,0.0100056497,5.4242480469,5.3788509115,14.219127472,0.8379822284,0.5780401551,794,-0.0448187301,0.5028588183,14.1429410807,-1.269098646,0.0027732813,0.5362095206,0.5772537661,-1.2712071641,5e-05,0.0001302083,0.1093532161,0.2967830994,14.1086954579,0.5074352694,0.5528921606,0.0377535677,0.6237531813,-0.3108379817,0.0903380503,0.1277098174,234723,-0.0415471404,5.4336354721,0.1266666667,5.4143033854,0.5018551814,5.4028237765,1772312994.2185724,0.1529042797,0,-14.2121354231,0.0,8.9611606598,0.8390057543,0.047943306,-0.3117346467,396.0,14.1954250081,0.2933579697,12707.082143,0,6.9429243229
1e-05,0.5320522257,10.3533447774,14.5536222458,-0.0425817729,0.0269483005,0.0100220648,4.7326595052,4.6914973958,10.3667435975,0.7061953116,0.5826693219,795,-0.036268911,0.5279025046,10.338633016,-1.5111156178,0.001620453,0.5457839105,0.5839288733,-1.5115869939,5e-05,7.16146e-05,0.1277043252,0.2399607334,10.2765536289,0.532597452,0.5607954708,0.0377783585,0.6091414062,-0.2561705457,0.0777256504,0.1244895897,234723,-0.0354382377,4.7527687158,0.0866666667,4.7196126302,0.5269685797,4.7328201645,1772312994.2190714,0.1130942293,0,-10.365252475,0.0,8.9611606598,0.7072526494,0.0351661505,-0.2551062877,396.0,10.3070170085,0.2399569033,12707.0826425,0,6.7188676358
1e-05,0.5143658083,13.4112996419,14.6204144955,0.0019194964,0.0262132271,0.0102546175,5.5866341146,5.5519075521,13.4147297159,0.8542780459,0.5776980531,796,-0.0477933175,0.5093551939,13.3458685303,-1.284941377,0.0022097087,0.5313685478,0.5774186923,-1.2864041379,5e-05,9.76562e-05,0.1123511114,0.2848041682,13.3044663029,0.5148308431,0.5512211177,0.0377563882,0.6204296548,-0.3061010407,0.0879024208,0.1286769236,235349,-0.0452625159,5.6097246458,0.1192708333,5.5961686198,0.5096443421,5.5868221291,1772312994.2190714,0.1456206562,0,-13.4233152936,0.0,6.1090172629,0.8507329082,0.057824251,-0.3041186074,472.3333333333,13.3925752767,0.2837559708,12707.0826425,0,4.7823328203
1e-05,0.4921043282,17.6696484375,14.4598476887,0.0834984853,0.0338871759,0.0100521731,6.2320572917,6.2111979167,17.6317393165,0.9672235143,0.5780081034,797,-0.041513032,0.4818848544,17.5864794922,-1.0841458791,0.0026516504,0.5271211209,0.5780511322,-1.0880860364,5e-05,0.0001171875,0.0700290197,0.3398688978,17.4958894177,0.4923307694,0.5509747611,0.0374796557,0.6309109453,-0.370446549,0.0985240334,0.1397556103,235349,-0.0399228522,6.2608001256,0.1611197917,6.2397135417,0.481574939,6.2297189013,1772312994.2195709,0.1875643618,0,-17.6802570759,0.0,0.404730469,0.9655252143,0.0346512213,-0.3713578157,625.0,17.6724471029,0.3395560789,12707.0832978,0,6.1415993017
1e-05,0.5109858362,13.6376363118,14.5143151283,0.0194036854,0.0328362692,0.010041008,5.4536230469,5.4298502604,13.6866560391,0.8529326867,0.5809439925,798,-0.0233877569,0.5029708993,13.6740293376,-1.292107719,0.0022097087,0.5380605413,0.5803523712,-1.2917339842,5e-05,9.76562e-05,0.0934401996,0.2965493901,13.5663523649,0.5109343026,0.5554907127,0.0376871268,0.6198419317,-0.3218384404,0.0864999823,0.1197160882,235349,-0.0227688907,5.4761645892,0.1194921875,5.4837955729,0.5032344032,5.4554467599,1772312994.2202263,0.1500442858,0,-13.6526037207,0.0,0.404730469,0.8531511919,0.0413818831,-0.3217140416,625.0,13.5476632436,0.2981962267,12707.0838025,0,5.3270256522
1e-05,0.5128007965,13.7854052734,14.7574350834,0.0172896518,0.0330494274,0.010242761,5.5283561198,5.4890250651,13.7956165665,0.8444583467,0.5801771494,799,-0.0142009207,0.5050257129,13.7196950277,-1.2928290061,0.0025043365,0.5347265575,0.5796072118,-1.2895996322,5e-05,0.0001106771,0.102059036,0.2856843981,13.6723092765,0.5124209867,0.5580827463,0.0383034587,0.6168069543,-0.3208118298,0.0898873638,0.1355323577,235349,-0.0139595208,5.5473824934,0.1228125,5.5192480469,0.5060320241,5.5106591085,1772312994.2202263,0.1513514397,0,-13.7975861387,0.0,0.404730469,0.8452985966,0.0499969729,-0.319534437,625.0,13.7674047852,0.2885410187,12865.6259125,0,6.0865549959
1e-05,0.5083310929,14.705401357,14.6947407722,0.0538647799,0.0330246868,0.0100554832,5.7715820313,5.7457682292,14.7201110595,0.8944220825,0.5804620711,800,-0.0348037494,0.4962136439,14.6692407227,-1.2213316953,0.0036571648,0.5372299963,0.5798442831,-1.2184378638,5e-05,0.0001692708,0.0819010687,0.2971571647,14.5813011746,0.5073155438,0.5503664962,0.0382615272,0.6296539746,-0.344566045,0.0918419401,0.1144366629,236129,-0.0350105444,5.7927249444,0.1326953125,5.7745768229,0.4945447631,5.757222876,1772313152.7676888,0.1603988319,0,-14.7138234819,0.0,9.0334291458,0.8961461256,0.046822888,-0.3443132612,427.0,14.6540039063,0.2988192822,12865.6259125,0,5.1895622568
1e-05,0.5306499609,10.6140893555,14.4695770741,-0.0237918604,0.0295371002,0.0099754794,5.375078125,5.3350472005,10.6417170875,0.8556312003,0.5799855898,801,-0.0474602252,0.5216278455,10.6019307454,-1.4061286892,0.0023570226,0.5410691965,0.5791304324,-1.4016958886,5e-05,0.0001041667,0.1306906105,0.264654882,10.5206255588,0.5312990182,0.5582815922,0.037618955,0.6080682523,-0.3024837429,0.0797791067,0.1283170619,236129,-0.046569532,5.3808415734,0.085390625,5.375703125,0.5217298866,5.3619515306,1772313152.7679937,0.1210026141,0,-10.623236182,0.0,9.0334291458,0.8539065952,0.0600809028,-0.3054606058,427.0,10.5502376302,0.2682148192,12865.6266103,0,5.832320125
1e-05,0.5382351797,8.3781054688,14.6123752594,-0.0172147575,0.0379303135,0.010025305,4.69515625,4.6546875,8.3971367566,0.8328637783,0.5801954802,802,-0.1020732969,0.532255649,8.3699365234,-1.5341712155,0.0023313396,0.566036149,0.5809192775,-1.5313058505,5e-05,0.0001106771,0.0862655567,0.2645342786,8.2851232133,0.5387294332,0.5649596479,0.0380263662,0.610199635,-0.286071981,0.0770739953,0.1084415487,236129,-0.103598205,4.720565209,0.0526953125,4.6889583333,0.5322088784,4.6939066629,1772313152.7686915,0.1029363061,0,-8.3967598914,0.0,9.0334291458,0.8326631392,0.0228254333,-0.2876819457,427.0,8.3473128255,0.2657690473,12865.6271105,0,5.3420622321
1e-05,0.5032622539,14.223269043,14.4936096668,0.0141370833,0.0326993527,0.0099351255,5.3639973958,5.3301041667,14.2204243229,0.9178582833,0.5744642323,803,-0.120088057,0.4962568286,14.1935839844,-1.2211174657,0.0022705241,0.5336638082,0.5735704293,-1.2229362031,5e-05,0.0001041667,0.1047687783,0.3167520408,14.095395848,0.5049017575,0.5545591276,0.037577277,0.6205645438,-0.3413979972,0.088619091,0.1210325693,237641,-0.11891687,5.3870947516,0.1266666667,5.3622135417,0.4955451204,5.3443483198,1772313152.7686915,0.1525918339,0,-14.2321229023,0.0,10.0414120356,0.9178179147,0.0422979314,-0.3388026614,379.0,14.1818522135,0.3163229292,12865.6276106,0,6.2038761968
1e-05,0.5041055986,14.0011413574,14.3173005581,0.0055845502,0.0337905947,0.0101831309,5.3306640625,5.2966536458,13.9735263545,0.9365458754,0.5699312449,804,-0.1465054075,0.4949391651,13.9628460693,-1.202596071,0.0018285824,0.5325832736,0.5699417583,-1.2036935421,5e-05,8.46354e-05,0.117947676,0.3180986065,13.8786143062,0.5043160296,0.5539352864,0.0369388596,0.6183960462,-0.3470492783,0.0876408709,0.1259487664,237641,-0.1495143802,5.3564007241,0.1266666667,5.3284635417,0.4951322351,5.3277270091,1772313152.7691917,0.1456091857,0,-14.0114194145,0.0,10.5454034805,0.9385357766,0.047071891,-0.3468014337,355.0,13.9556337484,0.317990179,12865.6276106,0,6.1467362775
1e-05,0.5254441589,9.9587451172,14.271761179,-0.0523775675,0.0292502575,0.0099400457,4.7752539062,4.7264241536,10.0040604321,0.9066240523,0.5706110658,805,-0.1480377657,0.5155562657,9.8985044352,-1.3564232048,0.0016812685,0.539708656,0.5692165918,-1.3621504339,5e-05,7.8125e-05,0.1444317815,0.2837620168,9.9139535246,0.5256779186,0.5543311383,0.0369831856,0.6093781932,-0.3164102819,0.0749234262,0.118514108,237641,-0.1486819478,4.7833216662,0.08,4.7591861979,0.5151326553,4.7816747079,1772313152.769692,0.1113538848,0,-9.9737351339,0.0,10.5454034805,0.9035967142,0.0606716765,-0.3131681821,355.0,9.9692749023,0.2838534046,12865.628615,0,5.2693070046
1e-05,0.5225115067,10.6408484904,14.5786614418,-0.0487805539,0.0286081126,0.0100481025,5.2359016927,5.2208919271,10.653498168,0.9121383812,0.5700977068,806,-0.1502574861,0.5173459671,10.5949422201,-1.3485686326,0.003240906,0.5402761511,0.5676852123,-1.3491033162,5e-05,0.0001432292,0.1285813039,0.2887932919,10.5545982719,0.5232808709,0.5578750576,0.0377778331,0.6092991855,-0.310469076,0.0803607386,0.1057243286,238405,-0.1472554104,5.2710531194,0.0887109375,5.2875651042,0.5159327372,5.2553742794,1772313152.7701924,0.1174855435,0,-10.6551774776,0.0,9.7151969274,0.9114334158,0.0492640217,-0.309596654,361.3333333333,10.6253816732,0.2898542993,12865.6291142,0,4.7568132841
